bar,date,time,csv_CMMA_S,computed_CMMA_S,csv_CMMA_M,computed_CMMA_M,csv_CMMA_L,computed_CMMA_L
456,20241103,0000,nan,-8.208539802,nan,-6.736284398,nan,-15.27595987
457,20241103,0100,nan,-12.27903442,nan,-8.451481294,nan,-16.51933309
458,20241103,0200,nan,-31.07889353,nan,-18.4827218,nan,-22.63916047
459,20241103,0300,nan,-24.30078063,nan,-15.88863236,nan,-21.17091919
460,20241103,0400,nan,-16.20591832,nan,-12.91326651,nan,-19.41734891
461,20241103,0500,nan,-18.40187447,nan,-14.82757949,nan,-20.61172833
462,20241103,0600,nan,-11.50698805,nan,-12.75172366,nan,-19.33757803
463,20241103,0700,nan,-13.70783819,nan,-14.76945028,nan,-20.54137654
464,20241103,0800,nan,-8.266312699,nan,-13.35103235,nan,-19.699733
465,20241103,0900,nan,-12.46345613,nan,-16.28115013,nan,-21.4137031
466,20241103,1000,nan,-3.208862219,nan,-13.4795512,nan,-19.75519537
467,20241103,1100,nan,-3.577858489,nan,-14.38058457,nan,-20.29830334
468,20241103,1200,nan,2.303997454,nan,-12.36783574,nan,-19.07680591
469,20241103,1300,nan,-11.77844667,nan,-17.72359411,nan,-22.34658628
470,20241103,1400,nan,-18.50153028,nan,-20.58919678,nan,-24.11225379
471,20241103,1500,nan,-7.013597435,nan,-15.85786179,nan,-21.32032697
472,20241103,1600,nan,-4.143334846,nan,-14.24170693,nan,-20.53995087
473,20241103,1700,nan,3.411105912,nan,-10.63147715,nan,-18.55960958
474,20241103,1800,nan,-6.780566176,nan,-14.87072349,nan,-20.94185133
475,20241103,1900,nan,14.13434497,nan,-5.417136709,nan,-15.18006672
476,20241103,2000,nan,20.73521846,nan,-1.151568954,nan,-12.43445096
477,20241103,2100,nan,23.7671613,nan,1.311118679,nan,-10.6941115
478,20241103,2200,nan,14.79009688,nan,-2.30458223,nan,-12.72536353
479,20241103,2300,nan,10.76613698,nan,-3.638493434,nan,-13.36381857
480,20241104,0000,nan,6.780241307,nan,-4.381422019,nan,-13.6233607
481,20241104,0100,nan,11.5001556,nan,-0.6307659493,nan,-11.16809498
482,20241104,0200,nan,18.26729704,nan,4.110188862,nan,-8.02362446
483,20241104,0300,nan,7.861075661,nan,0.6813583333,nan,-10.03572641
484,20241104,0400,nan,8.820641341,nan,2.25466455,nan,-8.923139556
485,20241104,0500,nan,-4.242514478,nan,-2.143439787,nan,-11.56466257
486,20241104,0600,nan,4.391157432,nan,2.280320513,nan,-8.662297535
487,20241104,0700,nan,-11.00662995,nan,-4.594025498,nan,-12.82983682
488,20241104,0800,nan,-7.110023509,nan,-3.169415316,nan,-11.88858074
489,20241104,0900,nan,-8.296004845,nan,-3.690996218,nan,-12.1221889
490,20241104,1000,nan,-2.213884006,nan,-0.7088032647,nan,-10.19129547
491,20241104,1100,nan,-3.793539076,nan,-1.058677745,nan,-10.28322668
492,20241104,1200,nan,2.218530303,nan,1.701788641,nan,-8.443981352
493,20241104,1300,nan,-6.128621075,nan,-2.45805658,nan,-10.93962584
494,20241104,1400,nan,-12.73019767,nan,-5.867414418,nan,-12.98136448
495,20241104,1500,nan,-3.248947875,nan,-2.125854718,nan,-10.52962409
496,20241104,1600,nan,-26.55742908,nan,-13.78614335,nan,-17.5942376
497,20241104,1700,nan,-21.48536756,nan,-12.4125918,nan,-16.67976273
498,20241104,1800,nan,-23.92754953,nan,-14.30815259,nan,-17.83719238
499,20241104,1900,nan,-16.00022493,nan,-11.14464302,nan,-15.88635888
500,20241104,2000,nan,-26.69590768,nan,-17.21819732,nan,-19.63733896
501,20241104,2100,nan,-28.39562868,nan,-19.43655141,nan,-20.98101644
502,20241104,2200,nan,-2.947923663,nan,-8.595449347,nan,-14.1822506
503,20241104,2300,nan,-1.941150212,nan,-9.120673886,nan,-14.49921188
504,20241105,0000,nan,5.638041862,nan,-6.332658562,nan,-12.74213384
505,20241105,0100,nan,5.769200134,nan,-6.428425459,nan,-12.79454912
506,20241105,0200,nan,4.269554682,nan,-7.64550754,nan,-13.50981637
507,20241105,0300,nan,14.30633536,nan,-2.429449168,nan,-10.19787643
508,20241105,0400,nan,15.55378982,nan,-1.144010998,nan,-9.342564536
509,20241105,0500,nan,24.61367324,nan,4.594042409,nan,-5.385584237
510,20241105,0600,nan,23.42900045,nan,5.028972594,nan,-4.799007513
511,20241105,0700,nan,22.66691872,nan,6.530330211,nan,-3.534513867
512,20241105,0800,nan,21.87816471,nan,8.393224637,nan,-2.007886504
513,20241105,0900,nan,11.89532321,nan,4.740723277,nan,-4.149730313
514,20241105,1000,nan,8.836131135,nan,4.469395158,nan,-4.004309287
515,20241105,1100,nan,8.014444332,nan,5.02933835,nan,-3.308976455
516,20241105,1200,nan,7.249022949,nan,5.654121171,nan,-2.56746543
517,20241105,1300,nan,2.929964474,nan,4.911371622,nan,-2.738485685
518,20241105,1400,nan,31.00811431,nan,19.598227,nan,7.643809369
519,20241105,1500,nan,19.64015636,nan,15.15443799,nan,4.83491795
520,20241105,1600,nan,30.09365129,nan,21.28271863,nan,9.607658896
521,20241105,1700,nan,21.36293441,nan,17.7915922,nan,7.531876132
522,20241105,1800,nan,25.40457411,nan,20.59158429,nan,9.935153068
523,20241105,1900,nan,-11.39952824,nan,4.405825763,nan,-0.6798353734
524,20241105,2000,nan,0.7230085614,nan,10.06821538,nan,3.269333616
525,20241105,2100,nan,-9.259988746,nan,5.971840649,nan,0.8549287718
526,20241105,2200,nan,1.960743121,nan,11.3695296,nan,4.625203508
527,20241105,2300,nan,-6.311790968,nan,8.368410984,nan,2.799742339
528,20241106,0000,nan,33.78874405,nan,27.46710582,nan,16.51186064
529,20241106,0100,nan,32.28480808,nan,27.24143976,nan,16.62131706
530,20241106,0200,nan,48.12577988,nan,40.46847977,nan,28.86911285
531,20241106,0300,nan,49.61250408,nan,44.89086028,nan,34.74340403
532,20241106,0400,nan,48.95040455,nan,44.11827273,nan,33.97415173
533,20241106,0500,nan,49.04659191,nan,45.21614162,nan,35.790747
534,20241106,0600,nan,45.06345621,nan,42.99862382,nan,33.17139402
535,20241106,0700,nan,28.70433321,nan,38.05843394,nan,28.19724528
536,20241106,0800,nan,21.92884635,nan,37.86739611,nan,28.3281547
537,20241106,0900,nan,19.84095579,nan,38.91437509,nan,29.61231527
538,20241106,1000,nan,11.49307028,nan,38.65364096,nan,29.71512748
539,20241106,1100,nan,15.06259014,nan,40.23230276,nan,31.6107753
540,20241106,1200,nan,5.479573856,nan,39.07603436,nan,30.86406284
541,20241106,1300,nan,-1.419411631,nan,37.42951973,nan,29.73583268
542,20241106,1400,nan,-8.598762454,nan,34.47923166,nan,27.64431867
543,20241106,1500,nan,7.989251832,nan,37.66253142,nan,30.68501207
544,20241106,1600,nan,9.822679787,nan,37.14886426,nan,30.59076628
545,20241106,1700,nan,12.20229376,nan,37.03179873,nan,30.88590953
546,20241106,1800,nan,25.4149156,nan,40.22412505,nan,34.00355902
547,20241106,1900,nan,31.98806231,nan,41.93757782,nan,36.00686269
548,20241106,2000,nan,32.83425457,nan,42.23593449,nan,36.68146164
549,20241106,2100,nan,25.86085375,nan,40.61887388,nan,35.62386302
550,20241106,2200,nan,18.17376702,nan,38.66513499,nan,34.40995054
551,20241106,2300,nan,13.84483802,nan,37.45085081,nan,33.95036794
552,20241107,0000,nan,5.62999549,nan,35.10950024,nan,32.72412364
553,20241107,0100,nan,2.632947197,nan,34.27730857,nan,32.56387016
554,20241107,0200,nan,-2.189132489,nan,32.55263847,nan,31.86046817
555,20241107,0300,nan,-9.207688533,nan,29.91715377,nan,30.60721929
556,20241107,0400,nan,-17.50958066,nan,26.17945348,nan,28.74798809
557,20241107,0500,nan,-15.49745654,nan,25.43241695,nan,28.78452585
558,20241107,0600,nan,-13.02492046,nan,24.39576692,nan,28.60820498
559,20241107,0700,nan,-10.47433406,nan,23.20860142,nan,28.3799404
560,20241107,0800,nan,0.5492792778,nan,25.40672679,nan,30.04003281
561,20241107,0900,nan,-3.514344944,nan,22.35361088,nan,28.70469424
562,20241107,1000,nan,0.4445923229,nan,22.2616033,nan,29.0381955
563,20241107,1100,nan,-5.133584641,nan,18.60436443,nan,27.3804561
564,20241107,1200,nan,1.681910566,nan,19.67535802,nan,28.34587882
565,20241107,1300,nan,-4.717634371,nan,15.52424993,nan,26.49006533
566,20241107,1400,nan,-0.6052758783,nan,15.74784301,nan,26.96665251
567,20241107,1500,nan,24.21541764,nan,25.26719328,nan,32.3014783
568,20241107,1600,nan,18.73506389,nan,22.62300017,nan,31.26252162
569,20241107,1700,nan,23.33012352,nan,24.58832062,nan,32.58910044
570,20241107,1800,nan,26.50635252,nan,26.09075155,nan,33.61840087
571,20241107,1900,nan,22.72945607,nan,24.43490585,nan,33.02496671
572,20241107,2000,nan,17.90645535,nan,22.49298744,nan,32.32574639
573,20241107,2100,nan,3.799877863,nan,16.55699716,nan,29.58997162
574,20241107,2200,nan,1.296042087,nan,15.21356602,nan,29.31923812
575,20241107,2300,nan,-0.8810940805,nan,13.86654286,nan,29.02496728
576,20241108,0000,nan,-0.2918991455,nan,13.92564573,nan,29.43236224
577,20241108,0100,nan,-3.266160541,nan,12.48022104,nan,29.05660618
578,20241108,0200,nan,-8.838714549,nan,8.586777836,nan,27.51805589
579,20241108,0300,nan,-4.705605687,nan,9.426349416,nan,28.13225205
580,20241108,0400,nan,-5.17974893,nan,7.921135434,nan,27.57023492
581,20241108,0500,nan,-0.5005895647,nan,8.793774585,nan,28.03107576
582,20241108,0600,nan,-1.444593922,nan,7.514462994,nan,27.25267168
583,20241108,0700,nan,5.546256645,nan,9.825032423,nan,28.21935085
584,20241108,0800,nan,-2.424285177,nan,6.190763842,nan,26.21540955
585,20241108,0900,nan,0.8461820531,nan,7.319848771,nan,26.64540585
586,20241108,1000,nan,6.646867864,nan,9.532494347,nan,27.65026684
587,20241108,1100,nan,-0.1101366814,nan,6.122126872,nan,25.89413147
588,20241108,1200,nan,2.867174888,nan,7.054424206,nan,26.42235903
589,20241108,1300,nan,6.399883855,nan,8.585536807,nan,27.11273579
590,20241108,1400,nan,-5.507617176,nan,3.054278486,nan,24.03291891
591,20241108,1500,nan,9.065006764,nan,9.355254572,nan,27.00627348
592,20241108,1600,nan,-2.690323106,nan,3.88667199,nan,24.01068768
593,20241108,1700,nan,7.128853964,nan,7.992280571,nan,26.01326134
594,20241108,1800,nan,15.25413953,nan,11.61935905,nan,27.68228482
595,20241108,1900,nan,15.20599766,nan,12.06752363,nan,27.74970376
596,20241108,2000,nan,6.739653415,nan,8.538503668,nan,25.77827528
597,20241108,2100,nan,3.72942628,nan,7.245006262,nan,24.92089252
598,20241108,2200,nan,0.1683518277,nan,6.019928069,nan,24.02319056
599,20241108,2300,nan,2.511329352,nan,7.365599004,nan,24.51804619
600,20241109,0000,nan,0.3078199566,nan,6.489778876,nan,23.81396011
601,20241109,0100,nan,-3.708233401,nan,5.178847562,nan,22.89708374
602,20241109,0200,nan,-1.047059729,nan,6.15734132,nan,23.20151309
603,20241109,0300,nan,-3.878645528,nan,5.151414388,nan,22.46927174
604,20241109,0400,nan,-3.012402875,nan,5.341314852,nan,22.3915294
605,20241109,0500,nan,1.674274894,nan,6.883726937,nan,23.11712306
606,20241109,0600,nan,1.548897998,nan,6.186490875,nan,22.58774494
607,20241109,0700,nan,2.143039627,nan,6.023178523,nan,22.37171827
608,20241109,0800,nan,2.28887187,nan,5.795597533,nan,22.12372266
609,20241109,0900,nan,2.224214098,nan,5.583502056,nan,21.84372586
610,20241109,1000,nan,0.2484642785,nan,4.366411396,nan,21.03905375
611,20241109,1100,nan,0.5857033892,nan,4.299395582,nan,20.80569396
612,20241109,1200,nan,-4.356377961,nan,1.866394448,nan,19.22512059
613,20241109,1300,nan,-0.8278256464,nan,3.105085731,nan,19.7196309
614,20241109,1400,nan,-2.575322952,nan,2.03400657,nan,18.90610133
615,20241109,1500,nan,-3.315860757,nan,1.387692486,nan,18.29759536
616,20241109,1600,nan,-7.910930826,nan,-1.347525969,nan,16.4943738
617,20241109,1700,nan,-3.65882272,nan,-0.05028782687,nan,16.9501089
618,20241109,1800,nan,-0.4213867242,nan,1.122597383,nan,17.23155026
619,20241109,1900,nan,-3.362319327,nan,-0.5298391944,nan,15.8176906
620,20241109,2000,nan,-0.6271038492,nan,0.3957294065,nan,15.91922563
621,20241109,2100,nan,3.238612689,nan,2.077797781,nan,16.42154269
622,20241109,2200,nan,4.823275015,nan,2.79666357,nan,16.35190479
623,20241109,2300,nan,7.750221912,nan,4.396635577,nan,16.87946458
624,20241110,0000,nan,11.62998518,nan,6.329157871,nan,17.64766763
625,20241110,0100,nan,6.616701736,nan,4.293397474,nan,16.13216573
626,20241110,0200,nan,12.86466336,nan,7.468085747,nan,17.62550715
627,20241110,0300,nan,14.4568497,nan,8.984351583,nan,18.17476937
628,20241110,0400,nan,41.01342155,nan,25.66798604,nan,27.7412542
629,20241110,0500,nan,37.61735451,nan,24.57171448,nan,26.89045674
630,20241110,0600,nan,32.16558925,nan,22.86203414,nan,25.75068499
631,20241110,0700,nan,27.20097689,nan,21.82747166,nan,25.01286448
632,20241110,0800,nan,28.11111425,nan,23.81736183,nan,26.09276877
633,20241110,0900,nan,27.6726686,nan,25.17934685,nan,26.82471211
634,20241110,1000,nan,26.02077706,nan,25.99197498,nan,27.18848733
635,20241110,1100,nan,26.54769971,nan,27.6828037,nan,28.16707539
636,20241110,1200,nan,17.48382973,nan,25.60043742,nan,26.7282091
637,20241110,1300,nan,13.74806036,nan,25.62765053,nan,26.61458023
638,20241110,1400,nan,3.988699364,nan,23.20019036,nan,24.94952631
639,20241110,1500,nan,7.03817956,nan,24.09468479,nan,25.42906983
640,20241110,1600,nan,7.416924933,nan,24.17218827,nan,25.37438744
641,20241110,1700,nan,16.62523875,nan,27.63436227,nan,27.5439996
642,20241110,1800,nan,17.57732016,nan,28.45680946,nan,28.00207313
643,20241110,1900,nan,-0.9987718725,nan,21.57043079,nan,23.53516678
644,20241110,2000,nan,-17.60936828,nan,14.07866478,nan,18.72173642
645,20241110,2100,nan,1.982047237,nan,21.47302561,nan,23.03860141
646,20241110,2200,nan,16.24708635,nan,26.43945385,nan,25.98602632
647,20241110,2300,nan,9.854982771,nan,24.10414154,nan,24.41189582
648,20241111,0000,nan,12.67285977,nan,25.11659748,nan,24.99030685
649,20241111,0100,nan,22.02909111,nan,28.86881887,nan,27.45370981
650,20241111,0200,nan,23.10465277,nan,29.68982292,nan,28.05025013
651,20241111,0300,nan,23.27498612,nan,30.13064282,nan,28.46299285
652,20241111,0400,nan,18.19233038,nan,28.30698182,nan,27.4496366
653,20241111,0500,nan,3.036054979,nan,22.37790923,nan,23.79127494
654,20241111,0600,nan,4.414576406,nan,22.98645694,nan,24.36678375
655,20241111,0700,nan,4.635450888,nan,23.90361188,nan,25.13419605
656,20241111,0800,nan,4.753437742,nan,24.18818837,nan,25.44200104
657,20241111,0900,nan,12.30671056,nan,26.749414,nan,27.19882196
658,20241111,1000,nan,15.13610868,nan,27.95068604,nan,28.11962935
659,20241111,1100,nan,15.36009297,nan,28.32341974,nan,28.58315237
660,20241111,1200,nan,14.32265089,nan,27.80233008,nan,28.46023633
661,20241111,1300,nan,6.587860693,nan,24.56338638,nan,26.61924903
662,20241111,1400,nan,18.13770489,nan,28.22497342,nan,29.05633669
663,20241111,1500,nan,37.84174369,nan,36.24369227,nan,34.48778758
664,20241111,1600,nan,35.7660127,nan,36.07898069,nan,34.60031042
665,20241111,1700,nan,36.41817678,nan,37.16170681,nan,35.59823777
666,20241111,1800,nan,43.20042828,nan,41.15666955,nan,38.72834881
667,20241111,1900,nan,41.77245186,nan,41.23777994,nan,39.04441627
668,20241111,2000,nan,43.94115382,nan,43.03534348,nan,40.71885915
669,20241111,2100,nan,45.93389263,nan,44.7427893,nan,42.36635915
670,20241111,2200,nan,43.41291168,nan,44.25032716,nan,42.19138616
671,20241111,2300,nan,43.74719595,nan,45.13770702,nan,43.18040437
672,20241112,0000,nan,41.2752453,nan,45.12311431,nan,43.36298091
673,20241112,0100,nan,31.41088885,nan,43.73908936,nan,42.59820892
674,20241112,0200,nan,12.6926132,nan,40.43662566,nan,40.59110123
675,20241112,0300,nan,12.63120516,nan,40.86773527,nan,41.13087057
676,20241112,0400,nan,13.10056703,nan,41.25225728,nan,41.60823987
677,20241112,0500,nan,7.862432989,nan,40.29201243,nan,41.27007587
678,20241112,0600,nan,22.42718604,nan,42.95643042,nan,43.08209325
679,20241112,0700,nan,9.618793212,nan,40.58369179,nan,41.77527149
680,20241112,0800,nan,12.64985787,nan,40.82900255,nan,42.0611524
681,20241112,0900,nan,-16.78956623,nan,32.94494765,nan,37.91908319
682,20241112,1000,nan,-27.11356123,nan,26.9118207,nan,34.89011678
683,20241112,1100,nan,-18.82972405,nan,27.99725578,nan,35.51613567
684,20241112,1200,nan,-27.91124219,nan,21.80556749,nan,32.50005825
685,20241112,1300,nan,-26.2830983,nan,20.61772867,nan,31.94854664
686,20241112,1400,nan,-14.07098718,nan,23.89928545,nan,33.53860645
687,20241112,1500,nan,-17.44220422,nan,20.43583909,nan,31.88670955
688,20241112,1600,nan,-8.522022811,nan,21.91200255,nan,32.64527803
689,20241112,1700,nan,-5.566156258,nan,20.40058097,nan,32.01713312
690,20241112,1800,nan,24.80097691,nan,29.97198034,nan,36.77342811
691,20241112,1900,nan,24.14434859,nan,28.38409565,nan,36.13848995
692,20241112,2000,nan,31.61826797,nan,31.27758179,nan,37.66627574
693,20241112,2100,nan,12.31580152,nan,23.4754836,nan,33.96943624
694,20241112,2200,nan,15.77999613,nan,24.413943,nan,34.56286671
695,20241112,2300,nan,2.806480107,nan,19.22991304,nan,32.28035671
696,20241113,0000,nan,1.635649572,nan,18.68633015,nan,32.18204517
697,20241113,0100,nan,3.301969175,nan,19.0136713,nan,32.44377699
698,20241113,0200,nan,-5.094948987,nan,15.38746639,nan,30.8017327
699,20241113,0300,nan,-17.04840453,nan,9.346509266,nan,27.92707596
700,20241113,0400,nan,-16.69144293,nan,8.692875156,nan,27.57260578
701,20241113,0500,nan,-22.85317741,nan,3.43388722,nan,24.88344444
702,20241113,0600,nan,-20.61292886,nan,2.375492441,nan,24.28942065
703,20241113,0700,nan,-4.080745139,nan,7.613100719,nan,26.93549333
704,20241113,0800,nan,-4.664301251,nan,5.770069717,nan,26.10053817
705,20241113,0900,nan,-0.04941934358,nan,6.043097975,nan,26.33401848
706,20241113,1000,nan,2.813985162,nan,6.072471465,nan,26.43493303
707,20241113,1100,nan,5.553661951,nan,6.083254837,nan,26.51167956
708,20241113,1200,nan,5.816262077,nan,4.96307564,nan,26.10545047
709,20241113,1300,nan,26.43592636,nan,14.29769681,nan,30.59952431
710,20241113,1400,nan,43.08396724,nan,26.71522443,nan,36.30789437
711,20241113,1500,nan,45.28535624,nan,30.46003907,nan,38.05806019
712,20241113,1600,nan,41.17124949,nan,27.96636345,nan,36.99101673
713,20241113,1700,nan,37.07050433,nan,26.72592534,nan,36.506534
714,20241113,1800,nan,37.73583535,nan,28.71806808,nan,37.44154514
715,20241113,1900,nan,2.067245224,nan,13.32264739,nan,30.16946752
716,20241113,2000,nan,-8.718331409,nan,9.44175172,nan,28.14701705
717,20241113,2100,nan,-25.62545735,nan,1.547707805,nan,23.85726954
718,20241113,2200,nan,-12.36534009,nan,8.675179974,nan,27.23944877
719,20241113,2300,nan,-6.414035535,nan,12.33028367,nan,28.82262102
720,20241114,0000,nan,-11.61032375,nan,10.39136067,nan,27.62495667
721,20241114,0100,nan,-6.235114568,nan,11.74873329,nan,28.06200784
722,20241114,0200,nan,-6.95137937,nan,9.899925168,nan,26.81946652
723,20241114,0300,nan,-6.335277407,nan,8.726894755,nan,25.87675104
724,20241114,0400,nan,-0.7614307561,nan,9.708241645,nan,26.09649699
725,20241114,0500,nan,0.5848692596,nan,8.397112893,nan,25.20262283
726,20241114,0600,nan,-8.002442783,nan,4.032124958,nan,22.55758267
727,20241114,0700,nan,12.17176255,nan,12.8904396,nan,26.86197994
728,20241114,0800,nan,6.466902511,nan,11.32728045,nan,25.75639267
729,20241114,0900,nan,9.948395531,nan,13.28206411,nan,26.4583106
730,20241114,1000,nan,11.75834189,nan,14.19292637,nan,26.66796812
731,20241114,1100,nan,15.33290772,nan,16.16983466,nan,27.39092766
732,20241114,1200,nan,10.80171623,nan,14.29846064,nan,26.20813228
733,20241114,1300,nan,2.901987536,nan,10.88618212,nan,24.20477855
734,20241114,1400,nan,-23.732724,nan,-2.152111928,nan,16.42202189
735,20241114,1500,nan,-30.11208851,nan,-7.231800355,nan,13.00134649
736,20241114,1600,nan,-13.87530589,nan,0.3232762214,nan,17.2094738
737,20241114,1700,nan,-13.22672863,nan,0.3017929939,nan,16.91944616
738,20241114,1800,nan,-12.90152588,nan,-0.8092741385,nan,15.99289399
739,20241114,1900,nan,-6.547450505,nan,1.094951072,nan,16.85964863
740,20241114,2000,nan,-26.76889037,nan,-10.4833004,nan,9.329878973
741,20241114,2100,nan,-15.891623,nan,-6.599848681,nan,11.28346994
742,20241114,2200,nan,-19.02495743,nan,-10.04333529,nan,8.562330902
743,20241114,2300,nan,-18.55142526,nan,-11.68064932,nan,6.926693416
744,20241115,0000,nan,-7.516994942,nan,-8.305900724,nan,8.670812932
745,20241115,0100,nan,-3.427725406,nan,-6.841942544,nan,9.172317184
746,20241115,0200,nan,-0.1511131388,nan,-5.281560441,nan,9.835553213
747,20241115,0300,nan,-0.981535865,nan,-6.217989022,nan,8.903197921
748,20241115,0400,nan,-9.656626081,nan,-10.78800875,nan,5.504844127
749,20241115,0500,nan,-3.985629643,nan,-9.129533817,nan,6.28252072
750,20241115,0600,nan,4.351044586,nan,-6.441117541,nan,7.78725647
751,20241115,0700,nan,-3.947325764,nan,-10.00540019,nan,5.224588328
752,20241115,0800,nan,3.110491605,nan,-7.321605779,nan,6.797079978
753,20241115,0900,nan,16.61464591,nan,-0.7475304657,nan,10.76383692
754,20241115,1000,nan,16.24970583,nan,-0.01310349263,nan,11.03503252
755,20241115,1100,nan,19.03279272,nan,2.060923559,nan,12.16928989
756,20241115,1200,nan,17.20019388,nan,1.844842428,nan,11.85092101
757,20241115,1300,nan,20.0499879,nan,3.918581468,nan,12.93826017
758,20241115,1400,nan,5.010926016,nan,-2.593090531,nan,8.653651722
759,20241115,1500,nan,-5.681016281,nan,-6.708830766,nan,5.765107375
760,20241115,1600,nan,5.324675436,nan,-1.075617769,nan,8.985618392
761,20241115,1700,nan,5.176156906,nan,-0.1801325196,nan,9.067825072
762,20241115,1800,nan,1.540808639,nan,-0.397725172,nan,8.393724586
763,20241115,1900,nan,12.16143592,nan,5.71776326,nan,11.71240276
764,20241115,2000,nan,22.73636651,nan,11.9249634,nan,15.12024379
765,20241115,2100,nan,22.88821813,nan,13.3042539,nan,15.49933133
766,20241115,2200,nan,15.64319465,nan,10.54750037,nan,13.47763091
767,20241115,2300,nan,11.88897931,nan,9.389932314,nan,12.51370272
768,20241116,0000,nan,10.51921939,nan,8.984406393,nan,12.13927584
769,20241116,0100,nan,11.23873822,nan,10.2610422,nan,12.72978586
770,20241116,0200,nan,9.72593585,nan,11.06863485,nan,13.01166558
771,20241116,0300,nan,5.34242059,nan,10.07352723,nan,12.15978981
772,20241116,0400,nan,3.351235028,nan,10.08739836,nan,11.93466137
773,20241116,0500,nan,1.996376161,nan,10.46704721,nan,11.97963618
774,20241116,0600,nan,-1.226732808,nan,9.443307482,nan,11.10184181
775,20241116,0700,nan,-1.84743795,nan,8.909226809,nan,10.51125631
776,20241116,0800,nan,2.763687626,nan,10.55577246,nan,11.34270478
777,20241116,0900,nan,0.07494237828,nan,9.245544977,nan,10.33496297
778,20241116,1000,nan,1.849184226,nan,10.20194488,nan,10.71767562
779,20241116,1100,nan,-1.536551182,nan,8.829399173,nan,9.593474234
780,20241116,1200,nan,-5.013445642,nan,7.250713863,nan,8.325893361
781,20241116,1300,nan,-6.198030742,nan,6.499321039,nan,7.556652029
782,20241116,1400,nan,-2.792342915,nan,7.888893965,nan,8.105062687
783,20241116,1500,nan,-8.259848798,nan,5.229945455,nan,6.077036639
784,20241116,1600,nan,-6.008643206,nan,5.836494508,nan,6.238947543
785,20241116,1700,nan,-1.403131254,nan,7.437691203,nan,7.23000278
786,20241116,1800,nan,4.209782671,nan,9.512490864,nan,8.609376493
787,20241116,1900,nan,1.673660058,nan,8.04055451,nan,7.637001972
788,20241116,2000,nan,-2.822390148,nan,5.677394802,nan,6.084650224
